Term,CRN,Subject,Course Number,Section,Title,Credits,Campus,Instructional Method,Schedule Type,Enrollment,Max Enrollment,Seats Available,Waitlist Count,Waitlist Capacity,Instructor,Days,Start Time,End Time,Building,Room,Start Date,End Date
Fall 2026,10352,ENG,112,04,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Erik Russo,Mon Wed Fri,0910,1000,Engleman Hall,B308,08/25/2026,12/13/2026
Fall 2026,10353,ENG,112,05,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Suzanne Lacroix,Mon Wed Fri,0910,1000,Engleman Hall,B307,08/25/2026,12/13/2026
Fall 2026,11074,ENG,112,06,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Katy Mulvaney (she/her/hers),Mon Wed Fri,1010,1100,Engleman Hall,B307,08/25/2026,12/13/2026
Fall 2026,10354,ENG,112,07,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Suzanne Lacroix,Mon Wed Fri,1010,1100,Engleman Hall,B306,08/25/2026,12/13/2026
Fall 2026,10355,ENG,112,08,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Thomas Truelove,Mon Wed,1110,1225,Engleman Hall,B303,08/25/2026,12/13/2026
Fall 2026,10356,ENG,112,09,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Padya Paramita,Mon Wed Fri,1210,1300,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,10357,ENG,112,10,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Katy Mulvaney (she/her/hers),Mon Wed Fri,1210,1300,Engleman Hall,B307,08/25/2026,12/13/2026
Fall 2026,10358,ENG,112,11,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,TBA Staff,Mon Wed,1400,1515,Engleman Hall,B303,08/25/2026,12/13/2026
Fall 2026,11075,ENG,112,12,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,TBA Staff,Mon Wed,1400,1515,Engleman Hall,B307,08/25/2026,12/13/2026
Fall 2026,10359,ENG,112,13,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,TBA Staff,Mon Wed,1525,1640,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,10360,ENG,112,14,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Kate Bellmore,Mon Wed,1650,1805,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,12384,ENG,112,15,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Andres Macias,Tue Thu,1525,1640,Engleman Hall,B308,08/25/2026,12/13/2026
Fall 2026,10362,ENG,112,16,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Wendy Wallace,Tue Thu,0810,0925,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,10363,ENG,112,17,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,TBA Staff,Tue Thu,0810,0925,Engleman Hall,B303,08/25/2026,12/13/2026
Fall 2026,10364,ENG,112,18,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Nicole Barbieri,Tue Thu,0935,1050,Engleman Hall,B303,08/25/2026,12/13/2026
Fall 2026,10365,ENG,112,19,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Nicole Barbieri,Tue Thu,1100,1215,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,10366,ENG,112,20,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Brian Johnson,Tue Thu,1350,1505,Engleman Hall,B308,08/25/2026,12/13/2026
Fall 2026,10367,ENG,112,21,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Emma Kenyon,Tue Thu,1225,1340,Engleman Hall,A109,08/25/2026,12/13/2026
Fall 2026,10961,ENG,112,22,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Amy Bowers (she/her/hers),Tue Thu,1350,1505,Engleman Hall,B118,08/25/2026,12/13/2026
Fall 2026,11076,ENG,112,23,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Amy Bowers (she/her/hers),Tue Thu,1525,1640,Engleman Hall,B118,08/25/2026,12/13/2026
Fall 2026,11189,ENG,112,24,Writing Arguments,3,Online,T,Lecture,0,20,20,0,5,Andres Macias,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,11190,ENG,112,25,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Pavelle Wesser-Mitra,Mon Wed Fri,1210,1300,Engleman Hall,A113,08/25/2026,12/13/2026
Fall 2026,11194,ENG,112,26,Writing Arguments,3,Main Campus,,Lecture,0,20,20,0,5,Jeffrey Talbot,Mon Wed,1525,1640,Engleman Hall,B307,08/25/2026,12/13/2026
Fall 2026,11195,ENG,112,27,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Christina Esposito,Mon Wed,1815,1930,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,11198,ENG,112,28,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Wendy Wallace,Tue Thu,0935,1050,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,11294,ENG,112,29,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Michael Jefferson,Mon Wed Fri,1110,1200,Engleman Hall,B304,08/25/2026,12/13/2026
Fall 2026,11366,ENG,112,30,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Emma Kenyon,Tue Thu,1100,1215,Engleman Hall,B125,08/25/2026,12/13/2026
Fall 2026,11367,ENG,112,31,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Nkechi Obiora,Tue Thu,1650,1805,Engleman Hall,B303,08/25/2026,12/13/2026
Fall 2026,11370,ENG,112,32,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Pavelle Wesser-Mitra,Mon Wed Fri,1110,1200,Engleman Hall,B308,08/25/2026,12/13/2026
Fall 2026,11371,ENG,112,33,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,TBA Staff,Mon Wed,1235,1350,Engleman Hall,B303,08/25/2026,12/13/2026
Fall 2026,11372,ENG,112,34,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Jeannine Buckley,Mon Wed,1650,1805,Engleman Hall,B307,08/25/2026,12/13/2026
Fall 2026,11381,ENG,112,35,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Patricia Sampley Krupnikoff,Mon Wed,1525,1640,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11382,ENG,112,36,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Jeannine Buckley,Mon Wed,1815,1930,Engleman Hall,B308,08/25/2026,12/13/2026
Fall 2026,11380,ENG,112,37,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Grace Dimodugno,Tue Thu,1100,1215,Engleman Hall,B206,08/25/2026,12/13/2026
Fall 2026,11391,ENG,112,38,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Phylis Iqbal,Tue Thu,1815,1930,Engleman Hall,B118,08/25/2026,12/13/2026
Fall 2026,11392,ENG,112,39,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Bridget Wrabel,Mon Wed,1650,1805,Engleman Hall,B308,08/25/2026,12/13/2026
Fall 2026,11393,ENG,112,40,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Elvisa Babaca,Tue Thu,1100,1215,Morrill Hall,9,08/25/2026,12/13/2026
Fall 2026,12380,ENG,112,41,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Philip Estes,Mon Wed Fri,0910,1000,Engleman Hall,B206,08/25/2026,12/13/2026
Fall 2026,12381,ENG,112,42,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Philip Estes,Mon Wed Fri,1110,1200,Engleman Hall,B210,08/25/2026,12/13/2026
Fall 2026,12382,ENG,112,43,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Grace Collins-Hovey,Mon Wed Fri,1210,1300,Engleman Hall,B304,08/25/2026,12/13/2026
Fall 2026,12383,ENG,112,44,Writing Arguments,3,Main Campus,T,Lecture,0,20,20,0,5,Grace Dimodugno,Tue Thu,1350,1505,Engleman Hall,A115,08/25/2026,12/13/2026
Fall 2026,10368,ENG,119,01,College Composition Bilingual,3,Main Campus,T,Lecture,0,12,12,0,5,Rachel Sapelli,Tue Thu,0935,1050,Engleman Hall,A105,08/25/2026,12/13/2026
Fall 2026,10369,ENG,119,02,College Composition Bilingual,3,Main Campus,T,Lecture,0,12,12,0,5,Rachel Sapelli,Tue Thu,1100,1215,Engleman Hall,B304,08/25/2026,12/13/2026
Fall 2026,10370,ENG,119,03,College Composition Bilingual,3,Main Campus,T,Lecture,0,12,12,0,5,TBA Staff,Tue Thu,1350,1505,Engleman Hall,A105,08/25/2026,12/13/2026
Fall 2026,11702,ENG,120,01,Writing Arguments - Bilingual,3,Main Campus,T,Lecture,0,12,12,0,5,Melissa Maier,Tue Thu,1650,1805,Engleman Hall,B306,08/25/2026,12/13/2026
Fall 2026,11706,ENG,120,02,Writing Arguments - Bilingual,3,Main Campus,T,Lecture,0,12,12,0,5,TBA Staff,Tue Thu,1225,1340,Engleman Hall,B304,08/25/2026,12/13/2026
Fall 2026,12817,ENG,130,01,Video Game Stories,3,Main Campus,T,Lecture,0,20,20,0,5,Andrew Richmond,Tue Thu,1225,1340,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,10419,ENG,200,01W,*Intermediate Composition,3,Main Campus,,Lecture,0,20,20,0,5,Michael Dirschel,Mon Wed Fri,1110,1200,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,10420,ENG,200,02W,*Intermediate Composition,3,Main Campus,,Lecture,0,20,20,0,5,Shelley Stoehr-McCarthy,Tue Thu,1225,1340,Engleman Hall,B125,08/25/2026,12/13/2026
Fall 2026,11504,ENG,201,01,Intro to Creative Writing,3,Main Campus,,Lecture,0,23,23,0,5,Emily Costa (they/them/their),Mon Wed Fri,1010,1100,Engleman Hall,B304,08/25/2026,12/13/2026
Fall 2026,10421,ENG,201,02,Intro to Creative Writing,3,Main Campus,,Lecture,0,23,23,0,5,TBA Staff,Mon Wed Fri,0910,1000,Engleman Hall,B118,08/25/2026,12/13/2026
Fall 2026,10422,ENG,201,03,Intro to Creative Writing,3,Main Campus,,Lecture,0,23,23,0,5,Jason Labbe,Mon Wed,1400,1515,Engleman Hall,B118,08/25/2026,12/13/2026
Fall 2026,10423,ENG,201,04,Intro to Creative Writing,3,Main Campus,,Lecture,0,23,23,0,5,Jason Labbe,Mon Wed,1525,1640,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,10424,ENG,201,05,Intro to Creative Writing,3,Main Campus,,Lecture,0,23,23,0,5,Patricia Mottola,Tue Thu,0935,1050,Engleman Hall,B306,08/25/2026,12/13/2026
Fall 2026,10425,ENG,201,06,Intro to Creative Writing,3,Main Campus,,Lecture,0,22,22,0,5,Patricia Mottola,Tue Thu,1100,1215,Engleman Hall,B118,08/25/2026,12/13/2026
Fall 2026,10426,ENG,201,07,Intro to Creative Writing,3,Main Campus,,Lecture,0,22,22,0,5,Maryanne Boyen,Tue Thu,1350,1505,Engleman Hall,B307,08/25/2026,12/13/2026
Fall 2026,11077,ENG,201,08,Intro to Creative Writing,3,Online,,Lecture,0,23,23,0,5,Valerie McKee,Tue Thu,1815,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10427,ENG,202,01,Intro to Poetry Writing,3,Main Campus,,Lecture,0,18,18,0,5,Jeffery Mock,Tue Thu,1100,1215,Engleman Hall,B306,08/25/2026,12/13/2026
Fall 2026,10428,ENG,202,02,Intro to Poetry Writing,3,Main Campus,,Lecture,0,18,18,0,5,Jeffery Mock,Mon Wed,1400,1515,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,10429,ENG,203,01,Intro to Fiction Writing,3,Main Campus,,Lecture,0,18,18,0,5,Rachel Furey,Tue Thu,1350,1505,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,10430,ENG,203,02,Intro to Fiction Writing,3,Main Campus,,Lecture,0,18,18,0,5,Timothy Parrish,Tue Thu,1525,1640,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,12190,ENG,209,01,Lyrics as Literature,3,Main Campus,T,Lecture,0,20,20,0,5,Melissa Talhelm,Tue Thu,1100,1215,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,10431,ENG,217,01W,*Introduction to Literature,3,Main Campus,,Lecture,0,20,20,0,5,Corinne Blackmer,Mon Wed,0935,1050,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,10432,ENG,217,02W,*Introduction to Literature,3,Main Campus,,Lecture,0,20,20,0,5,Nicole Fluhr,Mon Wed,1110,1225,Engleman Hall,B208,08/25/2026,12/13/2026
Fall 2026,11078,ENG,217,03W,*Introduction to Literature,3,Main Campus,,Lecture,0,20,20,0,5,Corinne Blackmer,Mon Wed,1400,1515,Engleman Hall,B218,08/25/2026,12/13/2026
Fall 2026,10433,ENG,217,04W,*Introduction to Literature,3,Online,,Lecture,0,20,20,0,5,Michael Shea,,,,Online Course,ASYN,10/20/2026,12/13/2026
Fall 2026,11256,ENG,217,05W,*Introduction to Literature,3,Main Campus,,Lecture,0,20,20,0,5,Nicole Fluhr,Mon Wed,1525,1640,Engleman Hall,A109,08/25/2026,12/13/2026
Fall 2026,10434,ENG,218,01W,*Amer Experience &amp; Literature,3,Main Campus,T,Lecture,0,20,20,0,5,Charles Baraw,Mon Wed,1400,1515,Engleman Hall,B206,08/25/2026,12/13/2026
Fall 2026,10435,ENG,218,02W,*Amer Experience &amp; Literature,3,Main Campus,T,Lecture,0,20,20,0,5,Paul Petrie,Tue Thu,1350,1505,Buley Library,207,08/25/2026,12/13/2026
Fall 2026,11257,ENG,218,03W,*Amer Experience &amp; Literature,3,Online,T,Lecture,0,20,20,0,5,Audrey Kerr,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12827,ENG,218,04W,*Amer Experience &amp; Literature,3,Main Campus,T,Lecture,0,20,20,0,5,Scott Ellis,Tue Thu,1225,1340,Morrill Hall,16,08/25/2026,12/13/2026
Fall 2026,11022,ENG,219,01W,*Time and Place in Literature,3,Main Campus,T,Lecture,0,20,20,0,5,TBA Staff,Tue Thu,0935,1050,Engleman Hall,B304,08/25/2026,12/13/2026
Fall 2026,12832,ENG,219,02W,*Time and Place in Literature,3,Main Campus,T,Lecture,0,20,20,0,5,Vara Neverow,Tue Thu,1100,1215,Engleman Hall,B303,08/25/2026,12/13/2026
Fall 2026,12833,ENG,219,03W,*Time and Place in Literature,3,Main Campus,T,Lecture,0,20,20,0,5,Vara Neverow,Tue Thu,1350,1505,Engleman Hall,A113,08/25/2026,12/13/2026
Fall 2026,11802,ENG,220,01,Anglo-Irish Identities in Lit,3,Main Campus,T,Lecture,0,20,20,0,5,Andrew Smyth,Tue Thu,1350,1505,Engleman Hall,B304,08/25/2026,12/13/2026
Fall 2026,10438,ENG,240,01W,*Prof Writing: Theory &amp; Pract,3,Main Campus,,Lecture,0,20,20,0,5,Catherine Lamont,Tue,1100,1215,School of Business,202,08/25/2026,12/13/2026
Fall 2026,11505,ENG,280,01W,*Writing for Nonprofit Orgs,3,Main Campus,T,Lecture,0,20,20,0,5,TBA Staff,Thu,1350,1505,Engleman Hall,B306,08/25/2026,12/13/2026
Fall 2026,11633,ENG,302,01,Intermediate Poetry Writing,3,Main Campus,,Lecture,0,16,16,0,5,Jeffery Mock,Tue Thu,1225,1340,Engleman Hall,B306,08/25/2026,12/13/2026
Fall 2026,11803,ENG,304,01W,*Tech Writing/Communication,3,Online,,Lecture,0,20,20,0,5,Sean Brierley,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12834,ENG,304,02W,*Tech Writing/Communication,3,Online,,Lecture,0,20,20,0,5,Sean Brierley,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10440,ENG,306,01,Intermediate Fiction Writing,3,Main Campus,,Lecture,0,16,16,0,5,Rachel Furey,Tue Thu,0935,1050,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,10441,ENG,307,01W,*Literary Analysis,3,Main Campus,T,Lecture,0,20,20,0,5,Paul Petrie,Tue Thu,1100,1215,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,10442,ENG,307,02W,*Literary Analysis,3,Main Campus,T,Lecture,0,20,20,0,5,Nicole Fluhr,Mon Wed,1400,1515,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,10443,ENG,307,03W,*Literary Analysis,3,Main Campus,T,Lecture,0,20,20,0,5,Paul Petrie,Tue Thu,0935,1050,Engleman Hall,B220,08/25/2026,12/13/2026
Fall 2026,10974,ENG,308,01W,*Critical Theories,3,Main Campus,T,Lecture,0,20,20,0,5,Joel Dodson,Tue Thu,1100,1215,Engleman Hall,B220,08/25/2026,12/13/2026
Fall 2026,10444,ENG,309,01W,*Rhetorical Strategies,3,Main Campus,T,Lecture,0,20,20,0,5,Elizabeth Kalbfleisch,Mon Wed,1235,1350,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,10445,ENG,312,01,English Grammar Systems,3,Main Campus,,Lecture,0,23,23,0,5,Michael Shea,Tue Thu,1350,1505,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,10446,ENG,312,02,English Grammar Systems,3,Main Campus,,Lecture,0,23,23,0,5,Michael Shea,Tue Thu,1225,1340,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,10447,ENG,316,01W,*Writing/Business &amp; Industry,3,Online,,Lecture,0,20,20,0,5,Stephanie Fischer,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10448,ENG,316,02W,*Writing/Business &amp; Industry,3,Online,,Lecture,0,20,20,0,5,Stephanie Fischer,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10449,ENG,316,03W,*Writing/Business &amp; Industry,3,Main Campus,,Lecture,0,20,20,0,5,Susan Landino,Thu,1525,1640,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11838,ENG,316,04W,*Writing/Business &amp; Industry,3,Main Campus,,Lecture,0,20,20,0,5,Catherine Lamont,Tue,0935,1050,Engleman Hall,B307,08/25/2026,12/13/2026
Fall 2026,10450,ENG,318,01W,*Writing for the Web,3,Online,T,Lecture,0,20,20,0,5,Robert McEachern,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12315,ENG,318,02W,*Writing for the Web,3,Online,T,Lecture,0,20,20,0,5,Robert McEachern,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,12835,ENG,339,01,Modern British Novel,3,Main Campus,,Lecture,0,25,25,0,5,Vara Neverow,Thu,1700,1930,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,11258,ENG,342,01W,*Shakespeare I: 1564-1601,3,Main Campus,,Lecture,0,20,20,0,5,Michael Shea,Tue Thu,1525,1640,Engleman Hall,B305,08/25/2026,12/13/2026
Fall 2026,12836,ENG,350,01W,*Environmental Writing,3,Main Campus,T,Lecture,0,20,20,0,5,Robert McEachern,Mon Wed,1400,1515,Engleman Hall,A109,08/25/2026,12/13/2026
Fall 2026,12837,ENG,360,01,Early American Writers,3,Main Campus,,Lecture,0,25,25,0,5,Cynthia Stretch,Tue Thu,1225,1340,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,10453,ENG,372,01,Young Adult Literature,3,Main Campus,T,Lecture,0,25,25,0,5,Melissa Talhelm,Tue Thu,0935,1050,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,12838,ENG,415,01,History of ENG Language,3,Main Campus,,Lecture,0,15,15,0,5,Andrew Smyth,Tue,1700,1930,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,11259,ENG,423,01,Contemp. Afr-Amer. Novelists,3,Online,,Lecture,0,25,25,0,5,Audrey Kerr,Tue Thu,0810,0925,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,12841,ENG,424,01,The Harlem Renaissance,3,Main Campus,,Lecture,0,25,25,0,5,Brandon Hutchinson,Mon Wed,1235,1350,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,12843,ENG,455,01,British Literature-1837 to1900,3,Main Campus,,Lecture,0,25,25,0,5,Nicole Fluhr,Mon Wed,0935,1050,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,13037,ENG,486,01,Seminar in American Literature,3,Main Campus,,Seminar,0,25,25,0,5,Charles Baraw,Mon Wed,1110,1225,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11840,ENG,490,01,Advanced Seminar in Literature,3,Main Campus,T,Lecture,0,25,25,0,5,Scott Ellis,Tue Thu,1350,1505,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11841,ENG,491,01,Career Preparation in English,1,Main Campus,T,Lecture,0,25,25,0,5,Robert McEachern,Mon Wed,0935,1050,Engleman Hall,B303,08/25/2026,10/19/2026
Fall 2026,11631,ENG,493,01,Teaching English- Methods II,3,Main Campus,T,Lecture,0,20,20,0,5,Melissa Talhelm,Tue,1700,1930,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,11842,ENG,494,01,Student Teaching - English,10.5,Main Campus,T,Student Teaching,0,20,20,0,5,Melissa Talhelm,,,,,,08/25/2026,12/13/2026
Fall 2026,13038,ENG,496,01,Student Teaching Seminar - ENG,2,Main Campus,T,Seminar,0,20,20,0,5,Melissa Talhelm,Mon,1940,2210,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,10454,ENG,502,01,Prose Fiction Writing I,3,Main Campus,,Lecture,0,12,12,0,5,Timothy Parrish,Wed,1700,1930,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11153,ENG,503A,01,Prose Fiction Writing II,3,Main Campus,T,Lecture,0,12,12,0,5,Timothy Parrish,Wed,1700,1930,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11154,ENG,503B,01,Prose Fiction Writing II,3,Main Campus,T,Lecture,0,12,12,0,5,Timothy Parrish,Wed,1700,1930,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11155,ENG,503C,01,Prose Fiction Writing II,3,Main Campus,T,Lecture,0,12,12,0,5,Timothy Parrish,Wed,1700,1930,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,10455,ENG,506,01,The Writing of Poetry I,3,Main Campus,,Lecture,0,12,12,0,5,Jeffery Mock,Tue,1700,1930,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11156,ENG,507A,01,The Writing of Poetry II,3,Main Campus,T,Lecture,0,12,12,0,5,Jeffery Mock,Tue,1700,1930,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11157,ENG,507B,01,The Writing of Poetry II,3,Main Campus,T,Lecture,0,12,12,0,5,Jeffery Mock,Tue,1700,1930,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,12847,ENG,507C,01,The Writing of Poetry II,3,Main Campus,T,Lecture,0,12,12,0,0,Jeffery Mock,Tue,1700,1930,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,12848,ENG,510,01,History of English Language,3,Main Campus,,Lecture,0,15,15,0,5,Andrew Smyth,Tue,1700,1930,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,12849,ENG,517,01,Research Methods,3,Main Campus,,Lecture,0,15,15,0,5,Paul Petrie,Mon,1700,1930,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,12850,ENG,524,01,The Harlem Renaissance,3,Main Campus,,Lecture,0,15,15,0,5,Brandon Hutchinson,Mon,1940,2210,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,12851,ENG,542,01,Shakespeare,3,Main Campus,,Lecture,0,15,15,0,5,Joel Dodson,Wed,1940,2210,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,12852,ENG,586,01,Seminar in American Literature,3,Main Campus,,Seminar,0,15,15,0,5,Scott Ellis,Thu,1700,1930,Engleman Hall,D264,08/25/2026,12/13/2026
Fall 2026,11664,ENG,593,01,Teaching English- Methods II,3,Main Campus,T,Lecture,0,20,20,0,0,Melissa Talhelm,Wed,1700,1930,Engleman Hall,D266,08/25/2026,12/13/2026
Fall 2026,10635,ENV,101,01,Global Environmental Issues,3,Main Campus,T,Lecture,0,22,22,0,5,Catherine Doenges,Mon Wed Fri,1010,1100,Morrill Hall,102,08/25/2026,12/13/2026
Fall 2026,11795,ENV,101,02,Global Environmental Issues,3,Main Campus,T,Lecture,0,22,22,0,5,Catherine Doenges,Mon Wed Fri,1110,1200,Morrill Hall,102,08/25/2026,12/13/2026
Fall 2026,11266,ENV,204,01,Principles of Sustainability,3,Main Campus,T,Lecture,0,40,40,0,0,Elizabeth Carlino,Mon Wed,1010,1100,Science Building,222,08/25/2026,12/13/2026
Fall 2026,10636,ENV,220,01,Global Climate Change,3,Main Campus,T,Lecture,0,20,20,0,5,Shayne O&#39;Brien,Tue Thu,1100,1215,Jennings Hall,335,08/25/2026,12/13/2026
Fall 2026,10637,ENV,220,02,Global Climate Change,3,Online,T,Lecture,0,25,25,0,5,Michaela Garland,,,,Online Course,ASYN,08/25/2026,12/13/2026
Fall 2026,10638,ENV,220,03,Global Climate Change,3,Online,T,Lecture,0,25,25,0,5,Anthony Vignola,,,,Online Course,ASYN,10/20/2026,12/13/2026
Fall 2026,11295,ENV,220,04,Global Climate Change,3,Main Campus,T,Lecture,0,22,22,0,5,Anthony Vignola,Mon Wed,1400,1515,Jennings Hall,335,08/25/2026,12/13/2026
Fall 2026,10639,ENV,400,01W,*Environmental Policy,3,Main Campus,,Lecture,0,20,20,0,2,Elizabeth Carlino,Mon Wed,1400,1515,Engleman Hall,C138,08/25/2026,12/13/2026
Fall 2026,10841,FIN,200,01,Critical Thinking in Finance,3,Online,T,Lecture,0,30,30,0,5,Stefani McClure,Tue Thu,1350,1505,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10842,FIN,200,02,Critical Thinking in Finance,3,Online,T,Lecture,0,30,30,0,5,Yvette Budrow,Mon Wed,1525,1640,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,13128,FIN,200,03,Critical Thinking in Finance,3,Main Campus,T,Lecture,0,25,25,0,0,TBA Staff,Mon Wed,1315,1430,School of Business,122,08/25/2026,12/13/2026
Fall 2026,10843,FIN,250,01,US Financial Industry &amp; Film,3,Online,N,Lecture,0,30,30,0,5,Gene Birz,Thu,1940,2210,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10844,FIN,300,01,Corporate Finance,3,Online,,Lecture,0,25,25,0,5,Khoa Nguyen,Mon Wed,1400,1515,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10845,FIN,300,02,Corporate Finance,3,Main Campus,,Lecture,0,25,25,0,5,TBA Staff,Mon,1700,1930,School of Business,304,08/25/2026,12/13/2026
Fall 2026,10846,FIN,300,03,Corporate Finance,3,Online,,Lecture,0,25,25,0,5,Han Yu,Tue,1210,1440,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10847,FIN,300,04,Corporate Finance,3,Online,,Lecture,0,25,25,0,5,Han Yu,Thu,1210,1440,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10848,FIN,300,05,Corporate Finance,3,Online,,Lecture,0,25,25,0,5,Gene Birz,Thu,1700,1930,Online Course,SYNC,08/25/2026,12/13/2026
Fall 2026,10849,FIN,300,06,Corporate Finance,3,Main Campus,,Lecture,0,25,25,0,5,TBA Staff,Tue,1700,1930,School of Business,304,08/25/2026,12/13/2026
